MLS#,CPR,Photos,Original Price,Region,Sold Price,Sold Ratio,Orig. Ratio,Beds,Living Sq Ft,Land Sq Ft,Year,Days,Condition,Tax,Total Fees,Land.1,Building,Assessed Total,Assessed Ratio,Zoning,Flood Zone,View,Pool,Easements,Stories,SoldDate,ListDate,priceInc,priceDec,largeCPR,aboveOrig,fullBaths,halfBaths,rem5Yrs,Parking2,level,Basement,splitLevel
202126770,0,14,799000,Metro,825000,1.0325,0.9685,2,883,1800,2002,15,6.0,164,0,546000,159200,705200,1.133,12 - A-2 Medium Density Apartme,Zone AO,1,0,0,2.0,2021-12-28,2021-11-01,0,0,0,0,1,1,0,2,1,0,0
202128502,0,7,875000,DiamondHd,940000,1.0743,0.9309,4,1232,18730,1959,10,4.5,81,0,340500,62900,403400,2.1691,52 - AG-2 General Agricultural,Zone X,1,0,1,1.0,2021-12-28,2021-11-06,0,0,0,0,1,1,0,3,0,0,0
202129166,0,25,899000,DiamondHd,990000,1.1012,0.9081,2,635,2700,1938,5,5.0,192,0,588000,169200,757200,1.1873,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-12-28,2021-11-17,0,0,0,0,1,0,0,2,1,0,0
202126722,0,23,950000,Metro,1030500,1.0847,0.9219,3,1028,5679,1951,9,5.0,199,0,673500,9300,682800,1.3913,04 - R-7.5 Residential District,Zone X,1,0,1,1.0,2021-12-27,2021-10-26,0,0,0,0,1,0,0,3,1,1,0
202126141,0,25,1288000,HawaiiKai,1250000,0.9705,1.0304,4,2169,5935,1974,25,5.0,231,3,722300,196000,918300,1.4026,05 - R-5 Residential District,Zone D,1,0,0,1.0,2021-12-27,2021-10-22,0,0,0,1,2,0,0,2,1,0,0
202126709,0,25,1538000,Metro,1475000,0.959,1.0427,5,2481,5017,1960,14,5.0,234,0,682100,119100,801200,1.9196,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-12-27,2021-10-28,0,0,0,1,3,1,0,2,0,0,0
202128437,0,25,835000,Metro,920000,1.1018,0.9076,5,2080,5294,1954,7,4.0,277,0,617600,323100,940700,0.8876,05 - R-5 Residential District,Zone X,0,0,1,1.0,2021-12-23,2021-11-11,0,0,0,0,4,0,0,2,1,0,0
202128511,0,18,899000,HawaiiKai,1000888,1.1133,0.8982,3,1092,6024,1970,3,3.0,246,0,756900,89500,846400,1.0621,05 - R-5 Residential District,Zone D,1,0,1,1.0,2021-12-23,2021-11-10,0,0,0,0,1,1,0,2,1,0,0
202126596,1,21,1168000,DiamondHd,1150000,0.9846,1.0157,5,2467,2578,2017,36,4.0,490,0,518600,613100,1131700,1.0321,05 - R-5 Residential District,Zone X,0,0,1,2.0,2021-12-23,2021-10-25,0,0,1,1,4,0,0,2,0,0,0
202119521,0,12,1190000,DiamondHd,1250000,0.9615,0.952,6,1897,5000,1967,19,4.0,273,0,741000,218400,959400,1.355,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-12-23,2021-07-29,1,0,0,0,3,0,1,3,1,0,1
202128684,0,25,885000,DiamondHd,988000,1.1164,0.8957,4,2141,6474,1954,10,5.0,199,0,647600,135400,783000,1.1303,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-12-22,2021-11-17,0,0,0,0,3,0,0,1,0,0,0
202126031,0,25,975000,Metro,925000,0.9487,1.0541,3,916,9795,1954,23,4.0,239,0,889900,27400,917300,1.0629,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-12-22,2021-10-18,0,0,0,1,1,0,0,3,1,0,0
202128452,0,16,1109999,Metro,1250000,1.1261,0.888,4,1376,5525,1969,11,4.0,248,0,876700,111900,988600,1.1228,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-12-22,2021-11-04,0,0,0,0,2,0,0,3,1,0,1
202127295,0,25,1250000,Metro,1500000,1.2,0.8333,2,1421,2281,2015,8,6.0,164,0,439400,262500,701900,1.7809,07 - R-3.5 Residential District,Zone X,1,0,0,2.0,2021-12-22,2021-11-03,0,0,0,0,2,0,0,3,0,0,0
202124571,0,22,1388800,HawaiiKai,1400000,1.0081,0.992,4,1556,5043,1977,19,5.0,335,0,691500,203000,894500,1.5526,05 - R-5 Residential District,Zone D,1,1,0,1.0,2021-12-22,2021-10-22,0,0,0,0,2,0,1,3,1,0,0
202115452,1,25,1500000,DiamondHd,1450000,1.0,1.0345,5,2607,2950,2020,120,6.0,670,0,642000,694600,1336600,1.0848,07 - R-3.5 Residential District,Zone X,1,0,1,2.0,2021-12-22,2021-06-12,0,1,0,1,4,0,0,3,1,0,0
202124556,0,20,1100000,HawaiiKai,999999,0.9524,1.1,3,1380,5016,1980,40,5.0,223,0,557000,206700,763700,1.3749,05 - R-5 Residential District,Zone D,1,0,0,2.0,2021-12-21,2021-09-26,0,1,0,1,2,0,1,3,1,0,0
202120963,0,25,1550000,DiamondHd,1450000,0.9355,1.069,8,2595,8157,1950,69,4.0,291,0,943700,119900,1063600,1.4573,05 - R-5 Residential District,Zone X,1,0,1,3.0,2021-12-21,2021-08-17,0,0,0,1,5,0,1,2,0,1,1
202126088,0,20,899000,DiamondHd,930000,1.0,0.9667,2,698,5185,1948,17,5.0,156,0,535900,0,535900,1.7354,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-12-20,2021-10-18,1,0,0,0,1,0,1,2,0,0,0
202126193,0,21,965000,Metro,955000,0.9896,1.0105,5,1460,5217,1964,16,6.0,247,0,655000,189000,844000,1.1434,05 - R-5 Residential District,Zone X,0,0,1,2.0,2021-12-20,2021-10-18,0,0,0,1,1,1,0,2,0,0,0
202121618,0,25,1250000,Metro,1097000,1.0018,1.1395,5,2170,6946,1966,36,4.0,235,0,749000,195500,944500,1.1593,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-12-17,2021-09-09,0,1,0,1,3,0,0,3,0,0,0
202126774,0,23,1100000,DiamondHd,1270000,1.1545,0.8661,2,1306,2925,1999,10,6.0,245,0,681600,364500,1046100,1.0515,07 - R-3.5 Residential District,Zone X,1,0,1,2.0,2021-12-17,2021-10-27,0,0,0,0,2,0,0,2,1,0,0
202127226,0,25,1249999,HawaiiKai,1350000,1.08,0.9259,3,1328,5400,1970,9,5.0,255,0,731200,243500,974700,1.2824,05 - R-5 Residential District,Zone D,1,0,1,1.0,2021-12-17,2021-11-03,0,0,0,0,2,0,0,2,1,0,0
202127185,0,19,999000,Metro,1140000,1.1411,0.8763,6,1802,6105,1941,7,3.5,256,0,775600,102300,877900,1.1379,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-12-16,2021-11-03,0,0,0,0,3,0,0,3,0,0,0
202126399,0,18,795000,Metro,885000,1.1132,0.8983,3,1008,5036,1960,11,4.0,170,0,648000,73400,721400,1.102,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-12-15,2021-10-26,0,0,0,0,1,1,0,2,1,0,0
202120719,0,17,909000,Metro,920000,1.0121,0.988,3,1284,7882,1963,16,4.0,205,0,709900,156800,866700,1.0488,04 - R-7.5 Residential District,Zone X,1,0,0,1.0,2021-12-15,2021-09-27,0,0,0,0,1,1,0,3,0,0,0
202126502,0,20,940000,DiamondHd,987000,1.05,0.9524,3,892,5621,1944,10,6.0,221,0,603600,156100,759700,1.2373,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-12-15,2021-10-29,0,0,0,0,1,0,1,2,1,0,0
202124173,0,15,950000,Metro,900000,0.9474,1.0556,3,1310,2360,1985,37,6.0,186,0,501000,237700,738700,1.286,07 - R-3.5 Residential District,Zone X,1,0,0,2.0,2021-12-15,2021-09-20,0,0,0,1,2,0,1,2,1,0,0
202129734,0,25,970000,Metro,1025000,1.0567,0.9463,7,3231,5723,1965,5,4.0,214,0,580100,290300,870400,1.1144,04 - R-7.5 Residential District,Zone X,1,0,0,2.0,2021-12-15,2021-11-28,0,0,0,0,4,0,0,2,0,0,0
202123644,0,20,1199000,Metro,1140000,0.9508,1.0518,6,2645,5780,1980,39,6.0,245,0,577200,262000,839200,1.4287,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-12-15,2021-09-10,0,0,0,1,4,0,1,2,1,0,0
202123983,1,25,1265000,Metro,1165000,0.9209,1.0858,8,2690,4963,1962,23,5.0,231,0,614900,277500,892400,1.4175,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-12-15,2021-09-16,0,0,0,1,3,1,0,3,1,0,0
202125463,0,24,1300000,Metro,1230000,0.9647,1.0569,5,1880,6002,1954,9,5.0,280,0,735100,223600,958700,1.3299,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-12-15,2021-10-22,0,1,0,1,3,0,1,2,0,0,0
202116772,1,15,1275000,DiamondHd,814000,0.9576,1.5663,0,0,37612,0,138,6.0,190,0,6508,17500,668300,1.2719,05 - R-5 Residential District,Zone X,1,0,1,3.0,2021-12-14,2021-06-29,0,1,0,1,0,0,0,3,0,1,0
202119801,0,13,999000,Metro,1050000,1.0511,0.9514,3,1560,3427,1965,12,6.0,1,0,1,1,1,999000.0,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-12-14,2021-09-06,0,0,0,0,2,0,1,2,0,0,0
202128832,0,23,1100000,Metro,1305000,1.1864,0.8429,5,952,5000,1948,9,3.0,323,0,1050000,56300,1106300,0.9943,12 - A-2 Medium Density Apartme,Zone AO,1,0,0,2.0,2021-12-14,2021-11-15,0,0,0,0,2,0,0,3,1,0,0
202124357,0,23,1399000,HawaiiKai,1450000,1.0365,0.9648,3,1763,16787,1984,19,5.0,284,0,833900,280800,1114700,1.255,03 - R10 - Residential District,Zone D,1,1,0,2.0,2021-12-14,2021-09-21,0,0,0,0,3,0,0,3,0,0,0
202126720,1,21,1016000,DiamondHd,1125000,1.1073,0.9031,3,1418,4015,1988,10,4.5,199,125,621200,201500,822700,1.235,04 - R-7.5 Residential District,Zone D,1,0,0,2.0,2021-12-13,2021-10-25,0,0,0,0,2,0,0,2,1,0,0
202130734,0,1,961875,Metro,961875,1.0,1.0,4,2396,2509,2007,63,4.0,176,0,372200,376100,703300,1.3677,07 - R-3.5 Residential District,Zone X,1,0,1,3.0,2021-12-10,2021-10-08,0,0,0,0,3,1,0,2,1,0,0
202121773,0,25,1278000,HawaiiKai,995000,0.9299,1.2844,3,1257,7013,1985,77,5.0,250,0,653200,289900,943100,1.1346,05 - R-5 Residential District,Zone D,1,0,1,2.0,2021-12-10,2021-08-25,0,1,0,1,2,0,0,2,0,0,0
202125774,0,18,1160000,Metro,1205000,1.0388,0.9627,3,1396,6465,1967,9,5.0,262,0,756700,140600,897300,1.2928,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-12-10,2021-10-19,0,0,0,0,2,0,0,2,0,0,0
202125326,0,22,1200000,DiamondHd,1218000,1.015,0.9852,5,1258,5000,1917,7,4.0,25,0,830000,253800,1083800,1.1072,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-12-10,2021-10-04,0,0,0,0,2,0,0,3,1,0,0
202124998,0,18,1225000,Metro,1050000,0.8571,1.1667,3,1421,5519,1951,24,4.5,223,0,872000,31000,903000,1.3566,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-12-10,2021-10-05,0,0,0,1,2,0,0,2,0,0,0
202125991,0,17,1275000,Metro,1371000,1.0753,0.93,5,1858,12080,1965,13,5.0,242,0,640600,189500,830100,1.536,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-12-10,2021-10-20,0,0,0,0,3,0,1,3,0,0,0
202126470,1,24,1398000,Metro,1450000,1.0372,0.9641,6,2548,5740,2019,7,6.0,714,0,1176900,210900,1387800,1.0073,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-12-10,2021-10-21,0,0,1,0,4,0,0,3,1,0,0
202126420,0,25,1149000,Metro,1325000,1.1532,0.8672,5,2236,8157,1956,11,5.0,289,0,903100,174700,1077800,1.0661,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-12-09,2021-10-21,0,0,0,0,3,0,0,2,0,0,0
202120760,1,25,1299000,Metro,1070000,0.8237,1.214,4,1564,2250,1975,18,4.0,202,0,495900,198200,694100,1.8715,12 - A-2 Medium Density Apartme,Zone X,0,0,0,1.0,2021-12-09,2021-08-17,0,0,0,1,1,1,0,2,1,0,0
202121030,1,25,1299000,Metro,1070000,0.8237,1.214,3,992,2250,1975,18,4.0,149,0,495900,154100,650000,1.9985,12 - A-2 Medium Density Apartme,Zone X,0,0,0,1.0,2021-12-09,2021-08-17,0,0,0,1,1,0,0,2,1,0,0
202126328,0,18,1322000,HawaiiKai,1335000,1.0098,0.9903,3,1734,3145,1986,12,5.5,266,67,670000,243000,913000,1.448,05 - R-5 Residential District,Zone D,1,0,1,2.0,2021-12-09,2021-10-20,0,0,0,0,2,1,0,2,1,0,0
202124393,0,22,985000,Metro,1100000,1.1168,0.8955,4,1233,6310,1967,12,5.0,230,0,716600,172000,888600,1.1085,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-12-08,2021-10-08,0,0,0,0,2,1,0,2,0,0,0
202125203,0,17,998000,HawaiiKai,1130000,1.1323,0.8832,3,1412,6000,1969,10,2.0,209,0,743100,112500,855600,1.1664,05 - R-5 Residential District,Zone D,1,0,0,1.0,2021-12-08,2021-10-04,0,0,0,0,1,1,0,2,0,0,0
202121738,1,24,1500000,Metro,1400000,1.0182,1.0714,4,1950,6150,1961,29,6.0,243,308,642000,191100,833100,1.6505,04 - R-7.5 Residential District,Zone X,1,0,0,2.0,2021-12-08,2021-09-27,0,1,1,1,2,1,1,3,1,0,0
202126632,0,20,1100000,Metro,1220000,1.1091,0.9016,5,2130,6123,1967,8,4.0,250,0,697600,258800,956400,1.1501,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-12-07,2021-10-26,0,0,0,0,2,1,0,2,0,0,0
202126427,1,21,1350000,HawaiiKai,1350000,1.0,1.0,4,1543,3498,2002,16,5.0,563,426,901200,284700,1185900,1.1384,05 - R-5 Residential District,Zone D,1,0,0,2.0,2021-12-07,2021-10-20,0,0,1,0,2,1,0,2,1,0,0
202125117,0,7,924900,DiamondHd,875000,0.946,1.057,4,1042,5000,1950,12,1.0,177,0,648000,57700,705700,1.3106,05 - R-5 Residential District,Zone X,1,0,1,,2021-12-06,2021-10-06,0,0,0,1,1,1,0,2,0,0,1
202127289,0,25,1200000,Metro,1150000,0.9583,1.0435,6,3672,9656,1961,8,3.0,108,0,967300,333600,1300900,0.9224,04 - R-7.5 Residential District,Zone X,1,0,0,3.0,2021-12-06,2021-11-17,0,0,0,1,3,1,0,2,0,0,0
202115412,0,25,1545000,Metro,1400000,0.9061,1.1036,4,1293,26461,1918,86,4.0,220,0,494600,90100,584700,2.6424,60 - Preservation,Zone X,1,0,1,1.0,2021-12-06,2021-06-13,0,0,0,1,3,0,0,3,0,1,0
202116661,0,9,899000,DiamondHd,1000000,1.1123,0.899,5,1764,6875,1950,17,1.0,113,0,855000,73500,928500,0.9682,05 - R-5 Residential District,Zone X,0,0,0,2.0,2021-12-03,2021-06-29,0,0,0,0,3,0,0,2,1,0,0
202126005,0,17,1150000,Metro,1250000,1.087,0.92,4,1613,6098,1969,3,4.0,275,0,776900,166100,943000,1.2195,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-12-03,2021-10-16,0,0,0,0,2,1,0,2,1,0,0
202125542,0,22,1175000,HawaiiKai,1350000,1.1489,0.8704,3,1367,5400,1973,12,5.0,210,10,703800,156400,860200,1.366,05 - R-5 Residential District,Zone D,1,0,0,1.0,2021-12-03,2021-10-15,0,0,0,0,2,0,1,2,1,0,0
202123453,1,20,1180000,DiamondHd,1130000,0.9576,1.0442,5,2302,2932,2017,11,5.0,254,0,529000,576700,1105700,1.0672,05 - R-5 Residential District,Zone D,1,0,1,2.0,2021-12-03,2021-09-20,0,0,0,1,3,0,0,3,1,0,0
202124491,0,23,1295000,DiamondHd,1274500,0.9842,1.0161,3,1748,5992,1956,17,5.0,267,0,860700,54200,914900,1.4155,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-12-03,2021-09-28,0,0,0,1,2,0,0,2,1,1,0
202126616,0,19,1500000,Metro,1500000,1.0,1.0,9,2783,4688,1953,1,5.5,218,0,568100,271500,839600,1.7866,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-12-03,2021-10-24,0,0,0,0,5,0,0,2,0,0,0
202125223,0,12,835000,DiamondHd,880000,1.0539,0.9489,3,1082,5002,1951,9,3.5,208,0,612100,101300,713400,1.1705,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-12-02,2021-10-15,0,0,0,0,1,0,0,2,1,0,0
202130077,0,1,875000,DiamondHd,875000,1.0,1.0,5,1078,5187,1950,63,3.0,164,0,598800,101700,700500,1.2491,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-12-02,2021-09-30,0,0,0,0,1,1,0,1,1,0,0
202130171,0,5,988888,DiamondHd,1015000,1.0264,0.9743,2,1999,4741,2000,150,4.5,253,0,452200,416500,868700,1.1384,05 - R-5 Residential District,Zone X,1,0,1,3.0,2021-12-02,2021-07-05,0,0,0,0,3,0,0,2,0,0,1
202124267,0,14,1300000,Metro,1160000,1.0,1.1207,5,1376,8290,1962,35,3.0,490,0,868400,211700,1080100,1.074,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-12-02,2021-09-20,0,1,0,1,3,1,0,2,0,1,0
202125673,0,18,1349000,Metro,1199000,1.0,1.1251,3,1679,5367,1951,22,5.0,245,0,753600,84800,838400,1.4301,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-12-02,2021-10-12,0,1,0,1,2,0,1,2,1,0,0
202123728,0,25,1229000,DiamondHd,1335000,1.0862,0.9206,5,2712,7872,1972,12,4.5,270,0,754800,254100,1008900,1.2182,04 - R-7.5 Residential District,Zone D,1,0,1,2.0,2021-12-02,2021-09-30,0,0,0,0,3,1,0,3,1,0,0
202124981,0,25,979000,Metro,1050000,1.0725,0.9324,4,1164,5000,1954,8,5.5,161,0,600000,81500,681500,1.4365,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-12-01,2021-09-29,0,0,0,0,2,0,0,1,0,0,0
202123746,0,25,999000,Metro,1101000,1.1021,0.9074,3,1416,5420,1978,14,4.5,287,0,868000,117600,985600,1.0136,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-12-01,2021-09-13,0,0,0,0,2,0,0,2,1,1,0
202120579,1,25,1100000,DiamondHd,1100000,1.0,1.0,5,2205,16677,1989,43,4.5,241,0,490000,337400,827600,1.3291,05 - R-5 Residential District,Zone X,1,0,1,3.0,2021-12-01,2021-08-13,0,0,0,0,2,0,0,3,0,1,1
202112947,1,12,1300000,DiamondHd,1300000,1.0,1.0,4,2294,3551,2005,109,6.0,290,0,525900,541500,1067400,1.2179,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-12-01,2021-05-28,0,0,0,0,3,0,0,2,1,0,0
202130008,0,1,1200000,Metro,1200000,1.0,1.0,5,2782,11423,1941,47,3.0,340,0,1060400,243900,1304300,0.92,03 - R10 - Residential District,Zone X,1,0,1,2.0,2021-11-30,2021-10-14,0,0,0,0,3,1,0,2,0,1,0
202124519,0,25,990000,Metro,1182000,1.1939,0.8376,4,1580,4400,1959,14,5.0,234,0,868700,33300,902000,1.0976,04 - R-7.5 Residential District,Zone X,1,0,0,1.0,2021-11-29,2021-09-30,0,0,0,0,2,1,0,2,1,0,0
202118046,0,25,1080000,Metro,996000,0.9222,1.0843,5,1352,4600,1916,98,4.5,256,0,655200,223600,878800,1.2289,05 - R-5 Residential District,Zone X,1,0,0,,2021-11-29,2021-07-09,0,0,0,1,2,0,1,2,0,1,0
202124518,0,22,989000,Metro,875000,0.9124,1.1303,3,868,7403,1956,29,4.0,173,0,682000,50800,732800,1.3087,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-11-26,2021-09-23,0,1,0,1,1,1,0,1,0,0,0
202126341,0,25,975000,Metro,995000,1.0205,0.9799,3,854,8628,1952,2,5.0,222,0,753100,87200,840300,1.1603,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-11-26,2021-10-20,0,0,0,0,1,0,0,1,0,0,0
202124896,0,11,980000,DiamondHd,1035000,0.9673,0.9469,3,904,5130,1950,7,5.0,193,0,601600,159600,761200,1.4057,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-11-26,2021-09-29,1,0,0,0,1,0,0,1,0,0,0
202125500,0,1,1100000,Metro,1092000,0.9927,1.0073,3,1092,6300,1970,2,4.5,212,0,723200,144600,867800,1.2676,05 - R-5 Residential District,Zone AE,1,0,0,1.0,2021-11-26,2021-10-05,0,0,0,1,2,0,0,2,1,0,0
202122000,0,14,1100000,Metro,950000,0.9519,1.1579,6,1897,5750,1953,42,4.0,263,0,673800,239700,913500,1.0925,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-11-24,2021-09-01,0,1,0,1,3,1,0,3,1,0,0
202123305,0,20,1125000,Metro,995000,0.995,1.1307,3,852,5294,1946,31,6.0,241,0,735900,75500,811400,1.2324,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-11-24,2021-09-19,0,1,0,1,1,0,1,2,0,0,0
202125417,0,25,1090000,HawaiiKai,1130000,1.0367,0.9646,3,1296,5400,1967,7,4.0,208,0,724200,130500,854700,1.2753,05 - R-5 Residential District,Zone D,1,0,0,1.0,2021-11-24,2021-10-06,0,0,0,0,2,0,0,2,1,0,0
202124296,1,25,1095000,DiamondHd,1200000,1.0959,0.9125,8,5300,8327,2009,9,5.5,294,0,542100,604700,1146800,0.9548,05 - R-5 Residential District,Zone X,1,0,0,3.0,2021-11-24,2021-09-20,0,0,0,0,5,1,0,3,0,0,0
202124507,0,25,1198000,Metro,1300000,1.0851,0.9215,9,4032,4732,1991,12,4.5,306,0,663000,526300,1189300,1.0073,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-11-24,2021-09-23,0,0,0,0,5,1,0,3,1,0,0
202121598,0,20,1298000,DiamondHd,1325000,1.0208,0.9796,3,1178,5000,1939,26,5.0,230,0,830000,65300,895300,1.4498,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-11-24,2021-09-03,0,0,0,0,1,0,0,2,1,0,0
202121196,0,18,849900,Metro,940000,1.106,0.9041,9,2693,4010,1993,24,3.0,262,0,604700,303200,907900,0.9361,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-11-23,2021-08-20,0,0,0,0,4,1,0,2,1,0,0
202125008,0,23,795000,DiamondHd,880000,1.1069,0.9034,3,876,5100,1955,10,5.0,158,0,585800,128700,714500,1.1127,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-11-22,2021-10-05,0,0,0,0,1,0,0,3,1,0,0
202124927,0,2,1025000,Metro,950000,0.9268,1.0789,8,2298,6614,1947,8,4.0,276,0,658200,278700,936900,1.094,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-11-22,2021-09-28,0,0,0,1,5,0,0,2,1,0,0
202124635,0,16,1199000,HawaiiKai,1225000,1.0217,0.9788,3,1534,4050,1985,7,5.5,250,0,657200,298500,955700,1.2546,05 - R-5 Residential District,Zone D,1,0,0,2.0,2021-11-22,2021-09-27,0,0,0,0,3,0,0,2,1,0,0
202121353,0,11,1294000,Metro,1350000,1.0433,0.9585,4,2668,6056,2012,16,5.0,442,0,707600,369200,1076800,1.2017,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-11-22,2021-08-24,0,0,0,0,3,1,0,2,0,0,0
202119579,0,14,1495000,Metro,1450000,0.9699,1.031,2,688,6994,1928,74,4.0,25,0,1364100,35300,1399400,1.0683,12 - A-2 Medium Density Apartme,Zone X,0,0,0,1.0,2021-11-22,2021-07-28,0,0,0,1,0,1,0,3,1,0,0
202123713,0,25,750000,Metro,800000,1.0667,0.9375,4,810,3000,1921,7,4.5,196,0,557300,75600,632900,1.185,07 - R-3.5 Residential District,Zone X,0,0,0,1.0,2021-11-19,2021-09-28,0,0,0,0,2,0,0,2,1,0,0
202124387,0,7,899000,Metro,960000,1.0679,0.9365,6,1888,4000,1952,10,5.0,202,0,608800,182100,690900,1.3012,05 - R-5 Residential District,Zone X,0,0,1,2.0,2021-11-19,2021-09-21,0,0,0,0,2,0,0,3,1,0,0
202125655,0,25,949000,Metro,950000,1.0011,0.9989,7,2914,4666,1959,10,5.0,193,0,570300,231700,802000,1.1833,07 - R-3.5 Residential District,Zone X,1,0,0,2.0,2021-11-19,2021-10-12,0,0,0,0,3,0,0,2,0,0,0
202120501,0,18,980000,DiamondHd,1100000,1.1,0.8909,2,1176,5507,1951,14,5.0,201,0,824400,4800,829200,1.206,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-11-19,2021-08-16,1,0,0,0,1,1,0,2,1,0,0
202123861,0,25,1050000,HawaiiKai,1230000,1.1714,0.8537,4,1248,7501,1969,6,5.0,264,0,758900,147000,905900,1.1591,05 - R-5 Residential District,Zone D,1,1,0,1.0,2021-11-19,2021-10-01,0,0,0,0,2,0,0,3,0,0,0
202123294,0,20,1299000,Metro,1160000,1.0087,1.1198,4,1100,5750,1939,40,4.0,283,0,874100,95800,969900,1.1857,07 - R-3.5 Residential District,Zone X,1,0,0,1.0,2021-11-19,2021-09-06,0,1,0,1,2,0,0,3,1,0,0
202119979,0,25,1200000,DiamondHd,1500000,1.25,0.8,4,2210,9545,1952,17,4.0,295,0,1067700,84000,1151700,1.0419,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-11-19,2021-09-14,0,0,0,0,2,0,0,2,0,0,0
202124877,0,25,1250000,DiamondHd,1450000,1.16,0.8621,4,2226,5000,1953,8,5.0,256,0,747000,233300,980300,1.2751,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-11-19,2021-10-04,0,0,0,0,2,0,1,2,0,1,0
202125024,0,17,1300000,HawaiiKai,1370000,1.0538,0.9489,3,1880,5459,1988,7,6.0,238,67,704500,267900,972400,1.3369,05 - R-5 Residential District,Zone D,1,0,1,2.0,2021-11-19,2021-10-04,0,0,0,0,2,0,1,2,1,0,0
202124161,0,25,1500000,Metro,1398888,1.0,1.0723,4,2045,10047,1956,17,5.0,599,0,1028400,227100,1255500,1.1142,03 - R10 - Residential District,Zone X,1,0,0,2.0,2021-11-19,2021-09-20,0,1,0,1,2,0,0,3,1,0,0
202124690,0,11,950000,DiamondHd,1020000,1.0737,0.9314,3,1016,5130,1951,6,4.0,150,0,597300,116200,713500,1.3315,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-11-18,2021-09-25,0,0,0,0,1,1,0,2,0,0,0
202123544,0,25,995000,HawaiiKai,1030000,1.0352,0.966,3,1428,5445,1966,10,3.0,268,0,725800,186200,912000,1.091,05 - R-5 Residential District,Zone D,1,0,0,1.0,2021-11-18,2021-09-10,0,0,0,0,2,0,0,2,0,0,0
202116099,1,1,850000,Metro,815000,0.9588,1.0429,2,1187,3195,1950,73,4.0,0,0,704200,74000,778200,1.0923,05 - R-5 Residential District,Zone AE,0,0,1,1.0,2021-11-17,2021-06-21,0,0,1,1,2,0,1,2,1,0,0
202119333,1,16,938000,DiamondHd,938000,1.0,1.0,5,2037,2679,1933,63,5.0,230,0,481600,492500,974100,0.9629,07 - R-3.5 Residential District,Zone X,1,0,1,2.0,2021-11-15,2021-07-28,0,0,0,0,2,0,0,2,0,0,0
202125412,1,25,1088000,DiamondHd,1155000,1.0616,0.942,4,1452,3315,1988,17,6.0,213,0,501900,229600,731500,1.4874,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-11-15,2021-10-15,0,0,0,0,3,0,1,3,1,0,0
202123517,0,25,1100000,Metro,1285000,1.1682,0.856,4,1372,5391,1950,11,4.0,277,0,894000,57400,951400,1.1562,04 - R-7.5 Residential District,Zone X,1,0,1,1.0,2021-11-15,2021-09-10,0,0,0,0,1,1,0,1,1,0,0
